movie_id,title,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,budget,domestic,genre_1,runtime,release_date
tt0280030,Peter Pan 2: Return to Never Land,G,Robin Budd,Blayne Weaver,Harriet Owen,Corey Burton,Jeff Bennett,20000000.0,48430258.0,Adventure,72,2002-02-15
tt0280380,Trapped,R,Luis Mandoki,Kevin Bacon,Charlize Theron,Courtney Love,Stuart Townsend,30000000.0,7073251.0,Action,106,2002-09-20
tt0280460,The Banger Sisters,R,Bob Dolman,Susan Sarandon,Goldie Hawn,Geoffrey Rush,Erika Christensen,10000000.0,30307416.0,Comedy,98,2002-09-20
tt0280477,Better Luck Tomorrow,R,Justin Lin,Parry Shen,Jason Tobin,Sung Kang,Shirley Anderson,250000.0,3802390.0,Crime,101,2002-04-11
tt0280486,Bad Company,PG-13,Joel Schumacher,Anthony Hopkins,Chris Rock,Peter Stormare,Gabriel Macht,70000000.0,30160161.0,Action,116,2002-06-07
tt0280590,Mr. Deeds,PG-13,Steven Brill,Adam Sandler,Winona Ryder,John Turturro,Allen Covert,50000000.0,126293452.0,Comedy,96,2002-06-28
tt0280707,Gosford Park,R,Robert Altman,Maggie Smith,Ryan Phillippe,Michael Gambon,Kristin Scott Thomas,19800000.0,41308615.0,Comedy,131,2001-12-26
tt0280760,Igby Goes Down,R,Burr Steers,Kieran Culkin,Susan Sarandon,Jeff Goldblum,Claire Danes,9000000.0,4777465.0,Comedy,98,2002-09-13
tt0281322,Undisputed,R,Walter Hill,Wesley Snipes,Ving Rhames,Peter Falk,Michael Rooker,20000000.0,12764657.0,Action,94,2002-05-31
tt0281358,A Walk to Remember,PG,Adam Shankman,Mandy Moore,Shane West,Peter Coyote,Daryl Hannah,11800000.0,41281092.0,Drama,101,2002-01-25
tt0281373,Snow Dogs,PG,Brian Levant,Cuba Gooding Jr.,James Coburn,Sisqó,Nichelle Nichols,33000000.0,81172560.0,Adventure,99,2002-01-18
tt0281820,The Good Thief,R,Neil Jordan,Nick Nolte,Ralph Fiennes,Nutsa Kukhianidze,Ouassini Embarek,30000000.0,3517797.0,Action,109,2002-02-28
tt0282120,The Wild Thornberrys Movie,PG,Cathy Malkasian,Tim Curry,Rupert Everett,Flea,Lacey Chabert,25000000.0,40108697.0,Adventure,85,2002-12-20
tt0282209,Darkness Falls,PG-13,Jonathan Liebesman,Chaney Kley,Emma Caulfield Ford,Antony Burrows,Lee Cormie,11000000.0,32551396.0,Fantasy,86,2003-01-24
tt0282687,Life or Something Like It,PG-13,Stephen Herek,Angelina Jolie,Edward Burns,Tony Shalhoub,Christian Kane,40000000.0,14448589.0,Comedy,103,2002-04-26
tt0283026,Swimfan,PG-13,John Polson,Jesse Bradford,Erika Christensen,Shiri Appleby,Kate Burton,10000000.0,28564995.0,Drama,85,2002-09-06
tt0283111,Van Wilder: Party Liaison,R,Walt Becker,Ryan Reynolds,Tara Reid,Tim Matheson,Kal Penn,5000000.0,21305259.0,Comedy,92,2002-04-04
tt0283139,White Oleander,PG-13,Peter Kosminsky,Michelle Pfeiffer,Renée Zellweger,Robin Wright,Alison Lohman,16000000.0,16357770.0,Drama,109,2002-10-11
tt0283503,Brooklyn Rules,R,Michael Corrente,Paulo Araujo,Daniel Tay,Ty Thomas Reed,Brian O'Neill,8000000.0,458232.0,Crime,99,2007-05-11
tt0283530,The Emperor's Club,PG-13,Michael Hoffman,Kevin Kline,Emile Hirsch,Joel Gretsch,Embeth Davidtz,12500000.0,14118751.0,Drama,109,2002-11-22
tt0283632,They,PG-13,Robert Harmon,Laura Regan,Marc Blucas,Ethan Embry,Dagmara Dominczyk,17000000.0,12840842.0,Horror,89,2002-11-01
tt0284490,Showtime,PG-13,Tom Dey,Robert De Niro,Eddie Murphy,Rene Russo,Rachael Harris,85000000.0,38082712.0,Action,95,2002-03-15
tt0285462,Boat Trip,R,Mort Nathan,Cuba Gooding Jr.,Horatio Sanz,Roselyn Sanchez,Vivica A. Fox,20000000.0,8600126.0,Comedy,94,2002-10-04
tt0285487,Crazy as Hell,R,Eriq La Salle,Michael Beach,Ronny Cox,Sinbad,Jane Carr,1800000.0,21679.0,Drama,113,2002-09-27
tt0285531,Dreamcatcher,R,Lawrence Kasdan,Morgan Freeman,Thomas Jane,Jason Lee,Damian Lewis,68000000.0,33715436.0,Drama,136,2003-03-21
tt0285728,Dahmer,R,David Jacobson,Jeremy Renner,Bruce Davison,Artel Great,Matt Newton,250000.0,144008.0,Biography,101,2002-06-21
tt0285742,Monster's Ball,R,Marc Forster,Billy Bob Thornton,Halle Berry,Taylor Simpson,Gabrielle Witcher,4000000.0,31273922.0,Drama,111,2001-12-26
tt0285823,Once Upon a Time in Mexico,R,Robert Rodriguez,Antonio Banderas,Salma Hayek,Johnny Depp,Willem Dafoe,29000000.0,56359780.0,Action,102,2003-09-12
tt0285861,Owning Mahowny,R,Richard Kwietniowski,Philip Seymour Hoffman,Minnie Driver,John Hurt,Maury Chaykin,10000000.0,1011871.0,Crime,104,2003-05-02
tt0286106,Signs,PG-13,M. Night Shyamalan,Mel Gibson,Joaquin Phoenix,Rory Culkin,Abigail Breslin,72000000.0,227966634.0,Drama,106,2002-08-02
tt0286162,Stolen Summer,PG,Pete Jones,Amara Balthrop-Lewis,Kevin Pollak,Aidan Quinn,Bonnie Hunt,1800000.0,134736.0,Drama,91,2002-03-22
tt0286261,All or Nothing,R,Mike Leigh,Timothy Spall,Lesley Manville,Ruth Sheen,Alison Garland,9000000.0,201546.0,Drama,128,2002-10-18
tt0286594,Close Your Eyes,R,Nick Willing,Goran Visnjic,Paddy Considine,Shirley Henderson,Miranda Otto,10000000.0,41392.0,Crime,108,2002-04-23
tt0286716,Hulk,PG-13,Ang Lee,Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas,137000000.0,132177234.0,Action,138,2003-06-19
tt0286788,What a Girl Wants,PG,Dennie Gordon,Amanda Bynes,Colin Firth,Kelly Preston,Eileen Atkins,25000000.0,36105433.0,Comedy,105,2003-04-03
tt0286947,Scorched,PG-13,Gavin Grazer,Alicia Silverstone,Rachael Leigh Cook,Woody Harrelson,John Cleese,7000000.0,8000.0,Comedy,95,2003-05-30
tt0287717,Spy Kids 2: Island of Lost Dreams,PG,Robert Rodriguez,Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino,38000000.0,85846429.0,Action,100,2002-08-07
tt0287978,Daredevil,PG-13,Mark Steven Johnson,Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,78000000.0,102543518.0,Action,103,2003-02-14
tt0288477,Ghost Ship,R,Steve Beck,Julianna Margulies,Gabriel Byrne,Ron Eldard,Desmond Harrington,20000000.0,30113491.0,Horror,91,2002-10-25
tt0289043,28 Days Later...,R,Danny Boyle,Cillian Murphy,Naomie Harris,Christopher Eccleston,Alex Palmer,8000000.0,45064915.0,Drama,113,2002-02-28
tt0289408,The Powerpuff Girls Movie,PG,Craig McCracken,Cathy Cavadini,Tara Strong,Elizabeth Daily,Roger Jackson,11000000.0,11412414.0,Action,73,2002-07-03
tt0289635,Young Adam,NC-17,David Mackenzie,Ewan McGregor,Tilda Swinton,Peter Mullan,Emily Mortimer,6400000.0,767373.0,Crime,98,2003-03-19
tt0289765,Red Dragon,R,Brett Ratner,Anthony Hopkins,Edward Norton,Ralph Fiennes,Harvey Keitel,78000000.0,93149898.0,Crime,124,2002-10-04
tt0289848,Analyze That,R,Harold Ramis,Robert De Niro,Billy Crystal,Lisa Kudrow,Joe Viterelli,60000000.0,32130627.0,Comedy,96,2002-12-06
tt0289879,The Butterfly Effect,R,Eric Bress,Ashton Kutcher,Amy Smart,Melora Walters,Elden Henson,13000000.0,57938693.0,Drama,113,2004-01-22
tt0289992,The Life of David Gale,R,Alan Parker,Kevin Spacey,Kate Winslet,Laura Linney,Cleo King,38000000.0,19955598.0,Crime,130,2003-02-21
tt0290002,Meet the Fockers,PG-13,Jay Roach,Ben Stiller,Robert De Niro,Blythe Danner,Teri Polo,80000000.0,279261160.0,Comedy,115,2004-12-22
tt0290095,The Tuxedo,PG-13,Kevin Donovan,Jackie Chan,Jennifer Love Hewitt,Jason Isaacs,Debi Mazar,60000000.0,50547998.0,Action,98,2002-09-27
tt0290212,Full Frontal,R,Steven Soderbergh,Julia Roberts,David Hyde Pierce,David Duchovny,Nicky Katt,2000000.0,2512846.0,Comedy,101,2002-08-02
tt0290249,New Suit,R,François Velle,Jordan Bridges,Marisa Coughlan,Heather Donahue,Mark Setlock,1000000.0,71743.0,Comedy,94,2002-05-02
tt0290334,X2: X-Men United,PG-13,Bryan Singer,Patrick Stewart,Hugh Jackman,Halle Berry,Ian McKellen,110000000.0,214949694.0,Action,134,2003-04-30
tt0291502,Swept Away,R,Guy Ritchie,Madonna,Adriano Giannini,Bruce Greenwood,Elizabeth Banks,10000000.0,598645.0,Comedy,89,2002-10-11
tt0292610,No Good Deed,R,Bob Rafelson,Samuel L. Jackson,Milla Jovovich,Stellan Skarsgård,Doug Hutchison,12000000.0,181600.0,Action,103,2002-10-25
tt0292644,The Rules of Attraction,R,Roger Avary,James Van Der Beek,Ian Somerhalder,Shannyn Sossamon,Jessica Biel,4000000.0,6532619.0,Comedy,110,2002-10-11
tt0293508,The Phantom of the Opera,PG-13,Joel Schumacher,Gerard Butler,Emmy Rossum,Patrick Wilson,Miranda Richardson,70000000.0,51268815.0,Drama,143,2004-12-10
tt0293564,Rush Hour 3,PG-13,Brett Ratner,Jackie Chan,Chris Tucker,Max von Sydow,Hiroyuki Sanada,140000000.0,140125968.0,Action,91,2007-08-08
tt0293662,The Transporter,PG-13,Louis Leterrier,Jason Statham,Qi Shu,Matt Schulze,François Berléand,21000000.0,25296447.0,Action,92,2002-10-11
tt0294357,Beyond Borders,R,Martin Campbell,Clive Owen,Angelina Jolie,Linus Roache,Teri Polo,35000000.0,4430101.0,Adventure,127,2003-10-24
tt0294870,Rent,PG-13,Chris Columbus,Taye Diggs,Wilson Jermaine Heredia,Rosario Dawson,Anthony Rapp,40000000.0,29077547.0,Drama,135,2005-11-23
tt0295178,Austin Powers in Goldmember,PG-13,Jay Roach,Mike Myers,Beyoncé,Seth Green,Michael York,63000000.0,213307889.0,Action,94,2002-07-26
tt0295254,Feardotcom,R,William Malone,Stephen Dorff,Natascha McElhone,Stephen Rea,Udo Kier,40000000.0,13258249.0,Crime,101,2002-08-09
tt0295289,A Guy Thing,PG-13,Chris Koch,Jason Lee,Julia Stiles,Selma Blair,James Brolin,20000000.0,15545431.0,Comedy,101,2003-01-17
tt0295297,Harry Potter and the Chamber of Secrets,PG,Chris Columbus,Daniel Radcliffe,Rupert Grint,Emma Watson,Richard Harris,100000000.0,262450136.0,Adventure,161,2002-11-14
tt0295427,The Master of Disguise,PG,Perry Andelin Blake,Dana Carvey,Jennifer Esposito,Harold Gould,James Brolin,16000000.0,40388794.0,Adventure,80,2002-08-02
tt0295700,Wrong Turn,R,Rob Schmidt,Eliza Dushku,Jeremy Sisto,Emmanuelle Chriqui,Desmond Harrington,12600000.0,15418790.0,Horror,84,2003-03-19
tt0295701,xXx,PG-13,Rob Cohen,Vin Diesel,Asia Argento,Marton Csokas,Samuel L. Jackson,70000000.0,142109382.0,Action,124,2002-08-09
tt0295725,Time Changer,PG,Rich Christiano,D. David Morin,Gavin MacLeod,Hal Linden,Jennifer O'Neill,825000.0,1305964.0,Drama,95,2002-10-25
tt0296572,The Chronicles of Riddick,R,David Twohy,Vin Diesel,Judi Dench,Colm Feore,Thandie Newton,105000000.0,57761012.0,Action,119,2004-06-11
tt0297037,Brown Sugar,PG-13,Rick Famuyiwa,Taye Diggs,Sanaa Lathan,Yasiin Bey,Nicole Ari Parker,8000000.0,27363891.0,Comedy,109,2002-10-11
tt0297181,I Spy,PG-13,Betty Thomas,Eddie Murphy,Owen Wilson,Famke Janssen,Malcolm McDowell,70000000.0,33561137.0,Action,97,2002-11-01
tt0297884,Far from Heaven,PG-13,Todd Haynes,Julianne Moore,Dennis Quaid,Dennis Haysbert,Patricia Clarkson,13500000.0,15901849.0,Drama,107,2002-11-08
tt0298130,The Ring,PG-13,Gore Verbinski,Naomi Watts,Martin Henderson,Brian Cox,David Dorfman,48000000.0,129128133.0,Horror,115,2002-10-18
tt0298148,Shrek 2,PG,Andrew Adamson,Mike Myers,Eddie Murphy,Cameron Diaz,Julie Andrews,150000000.0,441226247.0,Adventure,93,2004-05-19
tt0298203,8 Mile,R,Curtis Hanson,Eminem,Brittany Murphy,Kim Basinger,Mekhi Phifer,41000000.0,116750901.0,Drama,110,2002-11-08
tt0298228,Whale Rider,PG-13,Niki Caro,Keisha Castle-Hughes,Rawiri Paratene,Vicky Haughton,Cliff Curtis,3500000.0,20779666.0,Drama,101,2002-01-31
tt0298814,The Core,PG-13,Jon Amiel,Aaron Eckhart,Hilary Swank,Delroy Lindo,Bruce Greenwood,60000000.0,31186896.0,Action,135,2003-03-28
tt0299172,Home on the Range,PG,Will Finn,Judi Dench,Cuba Gooding Jr.,Jennifer Tilly,Randy Quaid,110000000.0,50030461.0,Adventure,76,2004-04-02
tt0299658,Chicago,PG-13,Rob Marshall,Renée Zellweger,Catherine Zeta-Jones,Richard Gere,Taye Diggs,45000000.0,170687518.0,Comedy,113,2002-02-26
tt0299930,Gigli,R,Martin Brest,Ben Affleck,Jennifer Lopez,Justin Bartha,Terry Camilleri,54000000.0,6087542.0,Comedy,121,2003-08-01
tt0299977,Hero,PG-13,Yimou Zhang,Jet Li,Tony Chiu-Wai Leung,Maggie Cheung,Ziyi Zhang,31000000.0,53710019.0,Action,107,2002-12-19
tt0300015,I Capture the Castle,R,Tim Fywell,Romola Garai,Rose Byrne,Bill Nighy,Sophie Stuckey,8000000.0,1179035.0,Drama,113,2003-05-09
tt0300051,Jersey Girl,PG-13,Kevin Smith,Ben Affleck,Liv Tyler,Raquel Castro,Betty Aberlin,35000000.0,25268157.0,Comedy,102,2004-03-26
tt0300471,Shanghai Knights,PG-13,David Dobkin,Jackie Chan,Owen Wilson,Fann Wong,Aaron Taylor-Johnson,50000000.0,60476872.0,Action,114,2003-01-30
tt0300532,Blue Crush,PG-13,John Stockwell,Kate Bosworth,Michelle Rodriguez,Matthew Davis,Sanoe Lake,25000000.0,40390647.0,Drama,104,2002-08-16
tt0300556,Timeline,PG-13,Richard Donner,Paul Walker,Gerard Butler,Billy Connolly,Frances O'Connor,80000000.0,19481943.0,Action,116,2003-11-26
tt0301470,Jeepers Creepers 2,R,Victor Salva,Jonathan Breck,Ray Wise,Nicki Aycox,Garikayi Mutambirwa,17000000.0,35667218.0,Horror,104,2003-08-29
tt0302886,Old School,R,Todd Phillips,Luke Wilson,Vince Vaughn,Will Ferrell,Jeremy Piven,24000000.0,75585093.0,Comedy,88,2003-02-21
tt0303714,Barbershop,PG-13,Tim Story,Ice Cube,Cedric the Entertainer,Eve,Anthony Anderson,12000000.0,75782105.0,Comedy,102,2002-09-13
tt0303816,Cabin Fever,R,Eli Roth,Jordan Ladd,Rider Strong,James DeBello,Cerina Vincent,1500000.0,21158188.0,Horror,93,2002-09-05
tt0303933,Drumline,PG-13,Charles Stone III,Nick Cannon,Zoe Saldana,Orlando Jones,Leonard Roberts,20000000.0,56399184.0,Comedy,118,2002-12-13
tt0304141,Harry Potter and the Prisoner of Azkaban,PG,Alfonso Cuarón,Daniel Radcliffe,Emma Watson,Rupert Grint,Richard Griffiths,130000000.0,249975996.0,Adventure,142,2004-05-31
tt0304415,Mona Lisa Smile,PG-13,Mike Newell,Julia Roberts,Kirsten Dunst,Julia Stiles,Maggie Gyllenhaal,65000000.0,63860942.0,Drama,117,2003-12-19
tt0305224,Anger Management,PG-13,Peter Segal,Jack Nicholson,Adam Sandler,Marisa Tomei,Luis Guzmán,75000000.0,135645823.0,Comedy,106,2003-04-11
tt0305357,Charlie's Angels: Full Throttle,PG-13,McG,Drew Barrymore,Lucy Liu,Cameron Diaz,Bernie Mac,120000000.0,100830111.0,Action,106,2003-06-26
tt0305396,The Crocodile Hunter: Collision Course,PG,John Stainton,Steve Irwin,Terri Irwin,Magda Szubanski,David Wenham,12000000.0,28442574.0,Action,90,2002-07-12
tt0305632,Fascination,R,Klaus Menzel,James Naughton,Jacqueline Bisset,Adam Garcia,Stuart Wilson,5000000.0,16670.0,Drama,95,2004-01-28
tt0305669,Bringing Down the House,PG-13,Adam Shankman,Steve Martin,Queen Latifah,Eugene Levy,Joan Plowright,33000000.0,132716677.0,Comedy,105,2003-03-07
tt0305711,Just Married,PG-13,Shawn Levy,Ashton Kutcher,Brittany Murphy,Christian Kane,David Moscow,18000000.0,56127162.0,Comedy,95,2003-01-10
tt0306047,Scary Movie 3,PG-13,David Zucker,Anna Faris,Charlie Sheen,Regina Hall,Pamela Anderson,48000000.0,110003217.0,Comedy,84,2003-10-24
tt0306685,Cradle 2 the Grave,R,Andrzej Bartkowiak,Jet Li,DMX,Mark Dacascos,Anthony Anderson,25000000.0,34712347.0,Action,101,2003-02-28
tt0306841,Lizzie McGuire,PG,Jim Fall,Hilary Duff,Adam Lamberg,Clayton Snyder,Hallie Todd,17000000.0,42734455.0,Adventure,94,2003-05-02
tt0307109,The Lost Skeleton of Cadavra,PG,Larry Blamire,Larry Blamire,Fay Masterson,Brian Howe,Dan Conroy,40000.0,143121.0,Comedy,90,2001-02-06
tt0307453,Shark Tale,PG,Bibo Bergeron,Will Smith,Robert De Niro,Renée Zellweger,Angelina Jolie,75000000.0,160861908.0,Adventure,90,2004-09-23
tt0307479,Solaris,PG-13,Steven Soderbergh,George Clooney,Natascha McElhone,Ulrich Tukur,Viola Davis,47000000.0,14973382.0,Drama,99,2002-11-27
tt0307901,25th Hour,R,Spike Lee,Edward Norton,Barry Pepper,Philip Seymour Hoffman,Rosario Dawson,5000000.0,13084595.0,Drama,135,2002-12-19
tt0307987,Bad Santa,R,Terry Zwigoff,Billy Bob Thornton,Bernie Mac,Lauren Graham,John Ritter,23000000.0,60060328.0,Comedy,92,2003-11-26
tt0308208,Ballistic: Ecks vs. Sever,R,Wych Kaosayananda,Antonio Banderas,Lucy Liu,Talisa Soto,Gregg Henry,70000000.0,14307963.0,Action,91,2002-09-20
tt0308383,The Human Stain,R,Robert Benton,Anthony Hopkins,Nicole Kidman,Ed Harris,Gary Sinise,30000000.0,5381908.0,Drama,106,2003-10-29
tt0308506,Like Mike,PG,John Schultz,Shad Moss,Jonathan Lipnicki,Morris Chestnut,Brenda Song,30000000.0,51432760.0,Comedy,99,2002-07-03
tt0308644,Finding Neverland,PG,Marc Forster,Johnny Depp,Kate Winslet,Julie Christie,Radha Mitchell,25000000.0,51680613.0,Biography,106,2004-10-29
tt0309377,Blood Work,R,Clint Eastwood,Clint Eastwood,Jeff Daniels,Anjelica Huston,Wanda De Jesus,50000000.0,26235081.0,Action,110,2002-08-09
tt0309698,Identity,R,James Mangold,John Cusack,Ray Liotta,Amanda Peet,John Hawkes,28000000.0,52159536.0,Mystery,90,2003-04-25
tt0309820,Luther,PG-13,Eric Till,Joseph Fiennes,Bruno Ganz,Peter Ustinov,Alfred Molina,30000000.0,5791328.0,Biography,123,2003-09-26
tt0309987,The Dreamers,NC-17,Bernardo Bertolucci,Michael Pitt,Louis Garrel,Eva Green,Anna Chancellor,15000000.0,2532228.0,Drama,115,2003-10-10
tt0310357,Willard,PG-13,Glen Morgan,Crispin Glover,R. Lee Ermey,Laura Harring,Jackie Burroughs,20000000.0,6886089.0,Drama,100,2003-03-14
tt0310793,Bowling for Columbine,R,Michael Moore,Michael Moore,Charlton Heston,Marilyn Manson,Salvador Allende,4000000.0,21576018.0,Crime,120,2002-10-09
tt0310910,Confidence,R,James Foley,Edward Burns,Dustin Hoffman,Rachel Weisz,Andy Garcia,15000000.0,12251640.0,Crime,97,2003-04-25
tt0311113,Master and Commander: The Far Side of the World,PG-13,Peter Weir,Russell Crowe,Paul Bettany,Billy Boyd,James D'Arcy,150000000.0,93927920.0,Action,138,2003-11-14
tt0311289,Holes,PG,Andrew Davis,Shia LaBeouf,Sigourney Weaver,Jon Voight,Tim Blake Nelson,20000000.0,67406573.0,Adventure,117,2003-04-18
tt0311429,The League of Extraordinary Gentlemen,PG-13,Stephen Norrington,Sean Connery,Stuart Townsend,Peta Wilson,Jason Flemyng,78000000.0,66465204.0,Action,110,2003-07-11
tt0311648,Pieces of April,PG-13,Peter Hedges,Katie Holmes,Oliver Platt,Patricia Clarkson,Derek Luke,300000.0,2528664.0,Comedy,80,2003-10-17
tt0312528,The Cat in the Hat,PG,Bo Welch,Mike Myers,Spencer Breslin,Dakota Fanning,Alec Baldwin,109000000.0,101149285.0,Adventure,82,2003-11-21
tt0312549,Veronica Guerin,R,Joel Schumacher,Cate Blanchett,Colin Farrell,Brenda Fricker,Ciarán Hinds,17000000.0,1571504.0,Biography,98,2003-09-11
tt0313443,Out of Time,PG-13,Carl Franklin,Denzel Washington,Sanaa Lathan,Eva Mendes,Dean Cain,50000000.0,41088845.0,Crime,105,2003-10-03
tt0313542,Runaway Jury,PG-13,Gary Fleder,John Cusack,Rachel Weisz,Gene Hackman,Dustin Hoffman,60000000.0,49443628.0,Crime,127,2003-10-17
tt0313737,Two Weeks Notice,PG-13,Marc Lawrence,Sandra Bullock,Hugh Grant,Alicia Witt,Dana Ivey,60000000.0,93354851.0,Comedy,101,2002-12-20
tt0313792,Anything Else,R,Woody Allen,Woody Allen,Jason Biggs,Christina Ricci,Danny DeVito,18000000.0,3212310.0,Comedy,108,2003-09-19
tt0313911,Agent Cody Banks,PG,Harald Zwart,Frankie Muniz,Hilary Duff,Andrew Francis,Angie Harmon,28000000.0,47938330.0,Action,102,2003-03-14
tt0314166,Hey Arnold! The Movie,PG,Tuck Tucker,Spencer Klein,Francesca Marie Smith,Jamil Walker Smith,Dan Castellaneta,3000000.0,13728902.0,Adventure,76,2002-06-28
tt0314331,Love Actually,R,Richard Curtis,Hugh Grant,Martine McCutcheon,Liam Neeson,Laura Linney,40000000.0,59696144.0,Comedy,135,2003-11-07
tt0314353,Tears of the Sun,R,Antoine Fuqua,Bruce Willis,Cole Hauser,Monica Bellucci,Eamonn Walker,75000000.0,43734876.0,Action,121,2003-03-07
tt0315297,Twisted,R,Philip Kaufman,Ashley Judd,Samuel L. Jackson,Andy Garcia,David Strathairn,50000000.0,25198598.0,Crime,97,2004-02-27
tt0315327,Bruce Almighty,PG-13,Tom Shadyac,Jim Carrey,Jennifer Aniston,Morgan Freeman,Philip Baker Hall,81000000.0,242829261.0,Comedy,101,2003-05-23
tt0315733,21 Grams,R,Alejandro G. Iñárritu,Sean Penn,Benicio Del Toro,Naomi Watts,Danny Huston,20000000.0,16290476.0,Crime,124,2003-11-21
tt0315983,House of Sand and Fog,R,Vadim Perelman,Jennifer Connelly,Ben Kingsley,Ron Eldard,Frances Fisher,16500000.0,13040288.0,Crime,126,2003-12-19
tt0316356,Open Range,R,Kevin Costner,Kevin Costner,Robert Duvall,Diego Luna,Abraham Benrubi,22000000.0,58331254.0,Action,139,2003-08-15
tt0316396,Peter Pan,PG,P.J. Hogan,Jeremy Sumpter,Jason Isaacs,Olivia Williams,Lynn Redgrave,100000000.0,48462608.0,Adventure,113,2003-12-18
tt0316465,Radio,PG,Michael Tollin,Cuba Gooding Jr.,Ed Harris,Debra Winger,S. Epatha Merkerson,35000000.0,52333738.0,Biography,109,2003-10-24
tt0316654,Spider-Man 2,PG-13,Sam Raimi,Tobey Maguire,Kirsten Dunst,Alfred Molina,James Franco,200000000.0,373585825.0,Action,127,2004-06-30
tt0316732,Taxi,PG-13,Tim Story,Queen Latifah,Jimmy Fallon,Gisele Bündchen,Henry Simmons,25000000.0,36879320.0,Action,97,2004-11-20
tt0317132,Because of Winn-Dixie,PG,Wayne Wang,AnnaSophia Robb,Jeff Daniels,Eva Marie Saint,Cicely Tyson,14000000.0,32647042.0,Comedy,106,2005-02-18
tt0317198,Bridget Jones: The Edge of Reason,R,Beeban Kidron,Renée Zellweger,Colin Firth,Hugh Grant,Gemma Jones,40000000.0,40226215.0,Comedy,108,2004-11-11
tt0317303,Daddy Day Care,PG,Steve Carr,Eddie Murphy,Jeff Garlin,Anjelica Huston,Steve Zahn,60000000.0,104297061.0,Comedy,92,2003-05-09
tt0317640,The Hebrew Hammer,R,Jonathan Kesselman,Adam Goldberg,Andy Dick,Judy Greer,Mario Van Peebles,2000000.0,82157.0,Comedy,85,2003-12-19
tt0317648,Hidalgo,PG-13,Joe Johnston,Viggo Mortensen,Omar Sharif,Zuleikha Robinson,Louise Lombard,100000000.0,67303450.0,Action,136,2004-03-05
tt0317676,House of the Dead,R,Uwe Boll,Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer,12000000.0,10249719.0,Action,90,2003-10-10
tt0317740,The Italian Job,PG-13,F. Gary Gray,Donald Sutherland,Mark Wahlberg,Edward Norton,Charlize Theron,60000000.0,106128601.0,Action,111,2003-05-30
tt0317919,Mission: Impossible III,PG-13,J.J. Abrams,Tom Cruise,Michelle Monaghan,Ving Rhames,Philip Seymour Hoffman,150000000.0,134029801.0,Action,126,2006-05-04
tt0318081,A Sound of Thunder,PG-13,Peter Hyams,Edward Burns,Ben Kingsley,Catherine McCormack,Armin Rohde,80000000.0,1900451.0,Action,101,2005-08-26
tt0318155,Looney Tunes: Back in Action,PG,Joe Dante,Brendan Fraser,Jenna Elfman,Steve Martin,Heather Locklear,80000000.0,20991364.0,Adventure,93,2003-11-14
tt0318283,Alex & Emma,PG-13,Rob Reiner,Luke Wilson,Kate Hudson,David Paymer,Sophie Marceau,30000000.0,14218698.0,Comedy,96,2003-06-20
tt0318627,Resident Evil: Apocalypse,R,Alexander Witt,Milla Jovovich,Sienna Guillory,Eric Mabius,Oded Fehr,45000000.0,51201453.0,Action,94,2004-09-10
tt0318649,Sahara,PG-13,Breck Eisner,Matthew McConaughey,Penélope Cruz,Steve Zahn,Jude Akuwudike,130000000.0,68671925.0,Action,124,2005-04-06
tt0318974,The Alamo,PG-13,John Lee Hancock,Dennis Quaid,Billy Bob Thornton,Emilio Echevarría,Jason Patric,107000000.0,22414961.0,Drama,137,2004-04-07
tt0319061,Big Fish,PG-13,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,70000000.0,66809693.0,Adventure,125,2003-12-10
tt0319262,The Day After Tomorrow,PG-13,Roland Emmerich,Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok,125000000.0,186740799.0,Action,124,2004-05-26
tt0319343,Elf,PG,Jon Favreau,Will Ferrell,James Caan,Bob Newhart,Zooey Deschanel,33000000.0,174626840.0,Comedy,97,2003-11-07
tt0319524,How to Deal,PG-13,Clare Kilner,Mandy Moore,Trent Ford,Dylan Baker,Allison Janney,16000000.0,14195227.0,Comedy,101,2003-07-18
tt0320661,Kingdom of Heaven,R,Ridley Scott,Orlando Bloom,Eva Green,Liam Neeson,Martin Hancock,130000000.0,47398413.0,Action,144,2005-05-04
tt0320691,Underworld,R,Len Wiseman,Kate Beckinsale,Scott Speedman,Shane Brolly,Michael Sheen,22000000.0,51970690.0,Action,121,2003-09-19
tt0322259,2 Fast 2 Furious,PG-13,John Singleton,Paul Walker,Tyrese Gibson,Cole Hauser,Eva Mendes,76000000.0,127154901.0,Action,107,2003-06-05
tt0322330,Freaky Friday,PG,Mark Waters,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Harold Gould,20000000.0,110230332.0,Comedy,97,2003-08-06
tt0322589,Honey,PG-13,Bille Woodruff,Jessica Alba,Mekhi Phifer,Romeo Miller,Missy Elliott,18000000.0,30308417.0,Drama,94,2003-12-05
